ticker,price
CYTOF,0.0700000002980232
DDDX,0.0054999999701976
EQTRF,0.1627999991178512
GPUSF,0.2389499992132187
LBRA,0.009800000116229
LDSN,0.0007999999797903
LILIF,0.0700000002980232
LTAFX,12.739999771118164
MAUUF,0.1879000067710876
OWSCX,19.1299991607666
OZ,48.290000915527344
PAIYY,0.0170000009238719
RTCJF,1.7200000286102295
SCDA,0.3300000131130218
SEPSF,0.0109000001102685
TAAG,0.0089999996125698
TUNGF,1.2300000190734863
USGDF,0.1159899979829788
WAMFF,0.5350000262260437
WTER,0.0350000001490116
XTXXF,0.0070000002160668
ZHDM,0.0309999994933605
BBBXF,0.4900000095367431
BBLR,0.0005000000237487
BCLI,1.0
BCRD,6.5
BDCO,7.619999885559082
BDCTF,1.8580000400543213
BDPT,0.0015999999595806
BEP,32.810001373291016
BFNH,3.890000104904175
BGAVF,0.8205999732017517
BH-A,1947.22998046875
BHATF,0.0010000000474974
BHIC,4.109899997711182
BHLL,3.630000114440918
BICX,0.2230000048875808
BINI,0.0599999986588954
BIOE,0.25
BIOF,0.1040000021457672
BITTF,0.0377999991178512
BIXT,0.0233999993652105
BKUCF,0.0399999991059303
BLGO,0.1099999994039535
BLMH,0.2000000029802322
BLPG,0.050000000745058
BMNM,3.5199999809265137
BMPA,0.0520000010728836
BMTM,0.0074499999172985
BMXI,0.0099999997764825
BNBX,0.1400000005960464
BNET,0.1700000017881393
BONXF,0.0930000022053718
BORAY,2.390000104904175
BPTH,0.0299999993294477
BPYPP,16.360000610351562
BQST,0.0659999996423721
BRCNF,1.190000057220459
BRGX,0.0065000001341104
BRQSF,0.0810000002384185
BRRN,0.1324999928474426
BRVMF,2.509999990463257
BRVO,0.025000000372529
BRWC,0.8443999886512756
BSAI,13.0
BSFC,0.0010000000474974
BSM,14.890000343322754
BTCY,0.1146799996495246
BUKS,4.079999923706055
BVENY,3.650000095367432
BWMG,0.0062000001780688
BZLFY,19.13999938964844
BZYR,0.0089999996125698
CAHO,0.3899999856948852
CAMVF,0.7599999904632568
CAPC,0.0309999994933605
CAPL,23.0
CARV,1.809999942779541
CASIF,0.1299999952316284
CAZGF,2.595000028610229
CBDL,0.0001500000071246
CBKM,31.899999618530277
CBMJ,0.009800000116229
CBRRF,10.3100004196167
CCEYF,0.2302999943494796
CCNB,17.040000915527344
CCOOF,0.356000006198883
CDIX,0.2500999867916107
CDPMF,0.5139999985694885
CDR-PB,16.690000534057617
CDSG,0.0023000000510364
CEIN,0.0199999995529651
CENT,44.2400016784668
CERO,0.0080000003799796
CFNB,33.95000076293945
CFOR,4.599999904632568
CFSU,0.0700000002980232
CGDCF,0.9700000286102296
CHEV,1.3799999952316284
CHKIF,0.4199999868869781
CHKR,0.395000010728836
CHLSY,11.18000030517578
CHPGF,2.7799999713897705
CHUC,0.2208999991416931
CIMG,0.003000000026077
CIRX,0.0379999987781047
CITAF,0.1154000014066696
CIXPF,14.550000190734863
CIZN,10.640000343322754
CJAX,3.549999952316284
CLCHF,0.8100000023841858
CLCS,0.6478999853134155
CLDVF,0.125
CLEV,0.699999988079071
CLNV,0.0068399999290704
CLOW,0.0001999999949475
CLRCF,12.75
CLRI,0.0057500000111758
CLUS,200.0
CMBMF,0.1410000026226043
CMCLF,2.150000095367432
CMGHF,0.0199999995529651
CMHSF,0.2899999916553497
CMRF,2.0999999046325684
CMS-PB,77.0
CNBX,0.0001500000071246
CNFN,0.3499999940395355
CNGKY,11.75
CNRCF,0.1143999993801117
CNTHP,52.0
CNTM,4.599999904632568
CNYGF,0.1099999994039535
COBA,2.440000057220459
CODGF,92.88999938964844
CODQL,0.1400000005960464
COGDF,0.1133999973535537
CONC,1.0
COPAF,0.1049999967217445
COSG,0.0599999986588954
CPCPF,0.0298999994993209
CPIVF,0.0383000001311302
CPKF,39.220001220703125
CPMD,0.0024000001139938
CPPTL,10.710000038146973
CPTAF,0.006800000090152
CPTP,15.0
CQP,67.94999694824219
CRARF,22.200000762939453
CRCE,1.4500000476837158
CRCUF,0.4199999868869781
CRDV,9.999999747378752e-05
CRLBF,0.7649999856948853
CRMZ,2.0999999046325684
CRSF,0.0151000004261732
CRTD,2.0
CRUCF,0.0649999976158142
CRVW,0.0399999991059303
CRWE,0.8619999885559082
CSCIF,5.159999847412109
CTWO,18.875
CUAUF,0.5490999817848206
CVAT,0.0399999991059303
CVVUF,0.2899999916553497
CWBHF,0.3260000050067901
CWGL,4.230000019073486
CXXIF,0.2646999955177307
CYDVF,0.1899999976158142
CYJBF,64.0
CZZLF,0.249549999833107
GLDI,152.0800018310547
GRXXF,0.0209999997168779
JAYGF,0.5669699907302856
KOF,116.9000015258789
LBCMF,0.9136000275611876
LOGC,11.949999809265137
LVRLF,0.050000000745058
MCTA,29.354999542236328
NASC,0.0070000002160668
NFTM,0.0399999991059303
OAK-PA,20.700000762939453
RAASY,2.319999933242798
SNPMF,0.5600000023841858
UCFI,5.510000228881836
USPCY,0.5778999924659729
VYRE,9.999999747378752e-05
WHLT,0.050000000745058
ATDS,0.0001999999949475
BABYF,0.0900000035762786
BOTX,0.0399999991059303
BRQL,0.1600999981164932
CETI,0.0287999995052814
CLOQ,0.1599999964237213
CNTMF,0.0219999998807907
CPPKF,4.28000020980835
CSBA,13.600000381469728
CSBB,74.25
CSDX,0.0104999998584389
CSLLY,31.36000061035156
CTA-PB,65.16010284423828
CTTH,0.050000000745058
CUBT,0.949999988079071
CUEN,0.556190013885498
CULL,16.600000381469727
CURLF,9.789999961853027
CVSI,0.0199999995529651
CWPE,0.0130000002682209
CYAN,0.449999988079071
CYCL,0.0399999991059303
CYDX,1.1699999570846558
CYDY,0.2399999946355819
DBHL,4.5
DBMM,0.0010499999625608
DEVSF,0.1620000004768371
DFSLY,0.8154000043869019
DGCOF,0.1987999975681305
DGNOF,0.3000000119209289
DGTEF,0.0049999998882412
DHTI,0.0120000001043081
DIDIY,3.759999990463257
DKL,53.65999984741211
DLAKY,9.31999969482422
DLNG,3.7200000286102295
DLTI,0.5799999833106995
DMLP,28.93000030517578
DMXCF,0.4469499886035919
DOGP,0.0077999997884035
DPLS,0.0060999998822808
DPUI,9.999999747378752e-05
DQJCF,4.800000190734863
DQWS,0.0350000001490116
DREM,0.0289999991655349
DROR,0.0097000002861022
DRTTF,0.6000000238418579
DRYGF,0.1967500001192093
DSEEY,11.460000038146973
DSGT,0.0003999999898951
DSNY,0.6800000071525574
DTCKF,0.5849999785423279
DTEGY,34.099998474121094
DTGI,0.0048000002279877
DUNNF,9.010000228881836
DWAY,0.0003999999898951
DWNX,21.25
DXYN,0.4300000071525574
DYNR,0.8500000238418579
EACO,114.0
EARI,0.0001699999993434
EAXR,0.5979999899864197
EBCRY,7.309999942779541
ECIA,0.0406000018119812
ECPL,0.0070000002160668
ECTM,0.5199999809265137
ECXJ,1.0700000524520874
EDGM,0.0006000000284984
EDPFY,54.72999954223633
EDVR,20.049999237060547
EEGI,0.0001999999949475
EESH,0.0149999996647238
EFTY,15.020000457763672
EGLXF,0.0309999994933605
EGMCF,0.0582000017166137
EGO,48.13999938964844
EGP,202.77999877929688
EGTYF,0.0020999999251216
EHSI,0.8999999761581421
EHVVF,0.00179999996908
ELECF,0.0869999974966049
ELSSF,29.100000381469727
ELTP,0.2899999916553497
ELVG,6.300000190734863
EMED,9.999999747378752e-05
EMGDF,0.3864000141620636
EMMA,0.0390000008046627
EMRH,0.0105999996885657
EMYB,22.299999237060547
ENBP,29.0
ENDI,15.940999984741213
ENDMF,0.0957000032067298
ENDV,9.999999747378752e-05
ENRT,0.0597999989986419
EPWKF,0.0040000001899898
ERELY,9.0
ERLFF,1.8270000219345093
ESAUF,0.4253999888896942
ESBA,4.699999809265137
ESGH,1.1299999952316284
ESMC,0.1800000071525573
ESSI,0.0630000010132789
ET,21.020000457763672
ETI-P,22.76000022888184
ETST,0.0949999988079071
ETUGF,0.0001999999949475
EUBG,0.449999988079071
EUEMF,0.0609200000762939
EURBF,5.309999942779541
EVFM,0.0070000002160668
EVOH,23.0
EVTK,2.0
EWSB,10.14501953125
EXOSF,51.548099517822266
EZET,18.68000030517578
FASLF,0.067620001733303
FBCD,0.0003999999898951
FBSI,34.099998474121094
FCCI,1.0
FCHDF,0.0410999990999698
FCHS,0.0080000003799796
FDXTF,0.1231200024485588
FECOF,0.00179999996908
FETH,24.53499984741211
FFMGF,0.6779999732971191
FFPP,19.979999542236328
FGCO,0.0700000002980232
FGFH,50.9900016784668
FGPR,22.149999618530277
FIGP,20.5
FKYS,19.0
FLZH,0.096000000834465
FMBM,40.20000076293945
FMCB,1416.322998046875
FMCC,5.71999979019165
FMFG,18.450000762939453
FMHS,0.1500000059604644
FMTOF,0.75
FNFI,8.949999809265137
FNMA,6.340000152587891
FOFA,0.8999999761581421
FOTB,225.0
FPRGF,0.3899999856948852
FRBP,8.510000228881836
FREVS,21.350000381469727
FRFHF,1646.0
FSOL,11.630000114440918
FSTJ,0.4199999868869781
FTCO,4.840000152587891
FTRKF,0.100950002670288
FTZFF,0.3300000131130218
FUUFF,0.1128600016236305
FVTI,0.0627000033855438
FWFW,0.152999997138977
FXBY,24.88999938964844
GRAPF,0.3118000030517578
GSKRF,2.640000104904175
HEXEY,15.75
ILXP,25.0
LMMY,0.1650000065565109
MBGAF,52.47999954223633
MNZO,9.999999747378752e-05
MOJO,0.8500000238418579
NEN,55.0099983215332
NIOMF,0.2488999962806701
NOTE,0.0579999983310699
NTRX,0.2649999856948852
NUVI,0.0209999997168779
PLLMF,0.4099999964237213
SVVC,0.0099999997764825
UAN,126.12999725341795
VNTXF,0.6000000238418579
WDLF,0.0003000000142492
XESP,0.0219999998807907
AGNPF,0.332940012216568
ATVK,8.260000228881836
AUMN,0.2300000041723251
BAR,45.959999084472656
BEATW,0.0099999997764825
CEXYF,0.3898999989032745
DEFG,11.170000076293944
DEFI,72.7656021118164
ETCG,3.7799999713897705
EZBC,45.619998931884766
FFLO,0.3479999899864197
FGDL,62.05899810791016
FGOVF,0.968999981880188
FILG,1.3960000276565552
FRECF,0.209999993443489
FRFAF,0.6620000004768372
FULO,0.3499999940395355
FUNI,0.0081000002101063
FUST,0.0810000002384185
FYNN,9.999999747378752e-05
GAMG,0.4970000088214874
GARWF,0.0799999982118606
GBAT,0.7319999933242798
GBNY,15.350000381469728
GBUX,0.0005000000237487
GCUMF,0.3379999995231628
GDGIF,1.159999966621399
GDLG,0.0773999989032745
GDRZF,4.829999923706055
GDSRF,0.4000000059604645
GEBRF,0.4000000059604645
GEL,16.100000381469727
GFASY,0.0289999991655349
GFLT,3.0
GFMH,0.0036500000860542
GFTFF,0.3738000094890594
GGLXF,0.0049999998882412
GGOXF,0.8490099906921387
GGROU,5.0
GHI,6.550000190734863
GHRTF,0.7200999855995178
GHST,0.0320000015199184
GIGGF,0.0549999997019767
GIPL,0.5
GLAI,1.0
GLATF,0.449999988079071
GLBZ,4.449999809265137
GLGI,0.2199999988079071
GLIV,1.7000000476837158
GLNS,0.8019999861717224
GLOH,3.75
GLOP-PA,25.549999237060547
GLP,49.7400016784668
GLUC,0.2750000059604645
GLXZ,1.743000030517578
GMER,0.0051000001840293
GMVMF,0.1150999963283538
GMZP,0.0003000000142492
GNOLF,0.0098999999463558
GNTOF,0.0199999995529651
GNVR,0.3102999925613403
GOGR,0.050000000745058
GONYF,8.260000228881836
GOVB,20.399999618530277
GPGCF,0.2199999988079071
GPLB,0.0087999999523162
GPLL,0.0184000004082918
GPMTF,0.061999998986721
GPOX,0.0240000002086162
GREH,0.0087999999523162
GRHI,0.0140000004321336
GRKZF,15.524999618530272
GRLF,0.0089999996125698
GRLMF,0.2248000055551529
GRNL,1.590000033378601
GRTUF,65.48500061035156
GRUSF,0.4699999988079071
GRVE,0.0041999998502433
GSAC,0.0003000000142492
GSFI,9.999999747378752e-05
GSNR,4.909999847412109
GSTK,1.2200000286102295
GSTX,0.0710000023245811
GSVRF,0.4336999952793121
GTAO,5.849999904632568
GTBIF,7.53000020980835
GTCH,9.999999747378752e-05
GTHP,0.25
GTIC,1.4500000476837158
GTLL,9.999999747378752e-05
GUER,4.170000076293945
GWLL,0.699999988079071
GWSO,0.3070000112056732
GWTI,0.0152500001713633
GXLM,23.270000457763672
GXXM,0.0099999997764825
HACBY,32.27000045776367
HAFG,0.3980000019073486
HANNF,0.656000018119812
HAPVY,1.809999942779541
HBIA,47.0
HBUV,0.0401000007987022
HCHDF,8.569999694824219
HCHL,3.9600000381469727
HCIL,0.1169999986886978
HCMC,9.999999747378752e-05
HEPA,0.0740000009536743
HFUS,4.0
HGAS,0.0370000004768371
HGYN,0.0496999993920326
HHLKF,1.2799999713897705
HIGR,0.0149999996647238
HKHC,26.75
HKHHY,39.87799835205078
HLEO,1.24931001663208
HLRTF,0.1013000011444091
HLYK,2.75
HMELF,6.5
HMMR,0.090999998152256
HMRZF,18.559999465942383
HNOI,0.0355000011622905
HRGN,1.5190000534057615
HRNNF,38.4900016784668
HSCT,0.3899999856948852
HSPOF,11.989999771118164
HSTA,0.0299900006502866
HSTC,0.6499999761581421
HSTI,1.399999976158142
HVGDF,0.0305000003427267
HWAIF,0.5440000295639038
HWAUF,0.4505499899387359
HWKE,0.9300000071525574
HWNI,0.0023000000510364
HYDTF,2.9800000190734863
HYEX,1.1699999570846558
HYOR,0.0509999990463256
HYPMY,4.179999828338623
HZEN,0.4560000002384186
IAALF,0.1299999952316284
ICGSF,0.2168799936771392
ICTSF,5.900000095367432
IDEXF,69.45999908447266
IDXMF,0.5048999786376953
IEGCF,0.1105000004172325
IEHC,33.099998474121094
IFNNY,64.2300033569336
ILLMF,0.5669999718666077
INEOF,0.0991799980401992
INKWD,0.0099999997764825
INNI,0.0185000002384185
INNPF,1.6200000047683716
INTI,0.0890000015497207
IONI,0.1400000005960464
IPTNF,0.2639999985694885
ITHUF,0.0049999998882412
ITOX,0.0005000000237487
JETMF,0.5669999718666077
LTCN,3.700000047683716
MANA,0.6690000295639038
MEHA,0.0049000000581145
MLMC,0.7689999938011169
NGCG,0.0006300000241026
NGHI,1.2799999713897705
NVGLF,0.4269999861717224
PCGC,0.25
PIFMF,0.4099999964237213
PLTM,17.850000381469727
REVFF,1.2264000177383425
RSKIA,19.81999969482422
SOEZ,16.959999084472656
STCK,1.7999999523162842
STLY,3.75
TALMF,7.489999771118164
VCRDX,10.020000457763672
XRPZ,16.010000228881836
ZCRMF,0.1237000003457069
ZCSH,63.09999847412109
AIJTY,0.925000011920929
AIQUF,195.50999450683597
ALGRF,0.4607999920845032
BBBMF,0.1309999972581863
BKTH,0.2080000042915344
BOTY,0.0715000033378601
BZDLF,0.7300000190734863
DBA,28.280000686645508
DBB,25.71999931335449
DBC,30.43000030517578
DBE,31.450000762939453
DBO,20.8700008392334
DBP,107.47000122070312
FXA,70.95999908447266
FXB,131.3699951171875
FXC,70.62999725341797
FXE,107.8000030517578
FXF,109.9499969482422
FXY,57.630001068115234
GSG,32.81999969482422
IAU,87.76000213623047
IAUM,46.5099983215332
IBATF,0.0750000029802322
IDXG,1.4199999570846558
ILAL,3.990000009536743
IMIMF,0.0601200014352798
IMTCF,0.5849000215530396
INBP,0.1700000017881393
INVU,0.0149999996647238
IOBTQ,9.999999747378752e-05
IPGLF,51.0
IPSI,0.0020000000949949
IRVRF,0.209999993443489
ISCO,0.4799999892711639
ISTKF,0.2858000099658966
ITHR,2.0999999046325684
ITMSF,0.7300000190734863
ITRE,0.6499999761581421
IVDN,0.259799987077713
IVFH,0.2399999946355819
IVHI,0.0318999998271465
IWAL,0.0125000001862645
JANL,51.97999954223633
JELLF,54.869998931884766
JFIL,0.0236000008881092
JFTH,0.0089999996125698
JGLDF,0.0450000017881393
JOCM,1.1799999475479126
JPOTF,0.0377999991178512
JRSS,0.0179999992251396
JSDA,0.3199999928474426
JUSH,0.5070000290870667
JUVF,16.469999313354492
JXAMY,47.05500030517578
KANP,32.0
KARX,0.1599999964237213
KAVL,0.0270000007003545
KAYS,9.999999747378752e-05
KBLB,0.0900000035762786
KBSR,0.1000000014901161
KCCFF,0.2300000041723251
KCRD,0.033500000834465
KDKGF,0.1199999973177909
KDOZF,0.1000000014901161
KGFMF,0.9147800207138062
KHOBF,2.5
KIQSF,0.0799999982118606
KISB,72.83999633789062
KITL,0.0010999999940395
KLGDF,0.1000000014901161
KLNG,3.299999952316284
KLYG,0.1299999952316284
KMFG,0.1150000020861625
KNGRF,1.0
KNOP,10.6899995803833
KNOS,0.00362000009045
KOGDF,0.1093999966979026
KPEA,0.3650000095367431
KRFG,0.2300000041723251
KRNGY,2.200000047683716
KRP,15.170000076293944
KRTL,0.0379999987781047
KRYXF,2.650000095367432
KSBI,80.0
KSEZ,0.0270000007003545
KTEL,0.1679999977350235
KTGDF,0.6499999761581421
KUBR,0.0003000000142492
KWIK,0.699999988079071
LARAX,8.170000076293945
LBRDK,36.02000045776367
LBSR,0.0297999996691942
LBTYA,10.789999961853027
LCGMF,0.1800000071525573
LCHD,0.0049999998882412
LCTC,4.099999904632568
LDDD,0.5099999904632568
LEAT,12.90999984741211
LEEEF,0.2039999961853027
LEEN,0.133200004696846
LFLRF,0.2802999913692474
LGCXF,0.296999990940094
LGMK,1.1799999475479126
LGSXY,1.0800000429153442
LIANY,0.0320000015199184
LIFD,0.1000000014901161
LIMX,0.5
LINMF,0.1230000033974647
LIPO,0.0003999999898951
LITSF,0.1840499937534332
LIVG,0.0010000000474974
LKNCY,35.79999923706055
LKYLY,0.7121999859809875
LMRXF,0.5299999713897705
LNTCY,11.899999618530272
LNTO,0.0040000001899898
LNWO,92.5500030517578
LNXSY,3.190000057220459
LOIMF,47.5
LOMLF,0.1400000005960464
LPGCY,3.9700000286102295
LPSIF,0.1579799950122833
LQMT,0.2199999988079071
LRDC,0.7300000190734863
LRRIF,0.1689999997615814
LSEB,0.4399999976158142
LSEGY,30.100000381469727
LTCH,0.1889999955892563
LTESF,0.0012000000569969
LTHIF,0.0750000029802322
LTUM,0.0469999983906745
LUCN,5.949999809265137
LUCYW,0.0430000014603138
LUDG,0.0099999997764825
LUVU,0.0299999993294477
LYTHF,12.75
MACT,6.769999980926514
MAGE,0.1595000028610229
MAGH,6.760000228881836
MAMK,13.0
MARPS,4.900000095367432
MARUF,30.392000198364254
MAXNQ,0.0199999995529651
MBRFY,3.5299999713897705
MCUJF,0.9300000071525574
MDCE,9.999999747378752e-05
MDEX,9.999999747378752e-05
MDNAF,0.3400000035762787
MDNC,5.0
MDWK,0.0538999997079372
MEIUF,0.5364000201225281
MGMNF,1.950000047683716
MGNC,0.5262500047683716
MGNO,14.15999984741211
MGTE,1.2999999523162842
MHUAF,7.130000114440918
MLIZY,1.9524999856948853
MMCP,0.1000000014901161
MMMW,0.095270000398159
MNR,12.520000457763672
MPNGF,10.024999618530272
MRAI,2.0899999141693115
MRMD,0.0860000029206276
MRPT,0.0452000014483928
MTWO,0.0118000004440546
MVNC,0.0007999999797903
MWAI,0.3199999928474426
OHCFF,0.1577000021934509
QQQ,710.719970703125
RMTHF,30.48500061035156
SLV,62.31999969482422
SVMB,0.6600000262260437
TBXXF,0.574999988079071
UDN,18.34000015258789
UOKAF,0.3120000064373016
UUP,27.940000534057617
XAGE,0.2770000100135803
ZHJD,1.7799999713897705
ACAT,10.0
APMCF,0.1500000059604644
AURX,1.0499999523162842
BURU,0.0395999997854232
CCFN,28.399999618530277
CKDXF,0.0099999997764825
CPMV,0.0610000006854534
CPWR,0.0051000001840293
EMBYF,0.0066999997943639
FEOVF,0.5600000023841858
FNCTF,18.8700008392334
IPB,25.200000762939453
MAJI,0.0070000002160668
MALG,1.7599999904632568
MAUTF,15.0
MCOM,0.0001999999949475
MDLK,0.0003999999898951
MECPF,0.0120000001043081
MFBI,12.479999542236328
MFON,0.0399999991059303
MGAM,0.0001999999949475
MGHL,2.200000047683716
MGTI,0.001700000022538
MHUBF,0.3813999891281128
MILIF,0.139500007033348
MIMDF,0.1093999966979026
MIMTF,32.0
MINR,0.0967999994754791
MITI,0.0399999991059303
MMEX,9.999999747378752e-05
MMTIF,0.0099999997764825
MMTRS,23.309999465942383
MMXGY,7.829999923706055
MNSKY,9.361000061035156
MNTR,0.0299999993294477
MOBQ,0.7400000095367432
MOG-A,376.7300109863281
MOGMF,0.3952400088310241
MPJPY,2.039999961853028
MPLX,58.36000061035156
MRRDF,1.2760000228881836
MRZLF,0.2399999946355819
MSBB,20.0
MSOL,26.59000015258789
MSPR,9.999999747378752e-05
MSSE,26.479999542236328
MTLK,0.209999993443489
MTLMY,6.150000095367432
MTTAF,0.1032299995422363
MVCO,0.0006699999794363
MXUBY,7.679999828338623
MYCB,0.1129999980330467
NALG,0.0750000029802322
NBLXF,0.0758000016212463
NBND,9.999999747378752e-05
NCAUF,0.2449000030755996
NCLTY,9.699999809265137
NELR,0.025000000372529
NEWH,0.0161000005900859
NEXCF,0.0759999975562095
NGL,17.510000228881836
NGLD,0.4000000059604645
NGTF,0.0309999994933605
NGXXF,21.90999984741211
NHFOF,33.0
NICH,0.0010000000474974
NIKA,0.4199900031089782
NIMU,10.0
NKGFF,0.6528000235557556
NLCP,15.800000190734863
NLST,5.090000152587891
NMCPF,0.3849999904632568
NMEX,0.0608000010251998
NMHI,0.0010000000474974
NMM,90.86000061035156
NNFSF,5.389999866485596
NNRGF,63.93999862670898
NNUP,1.9700000286102293
NOBH,28.01000022888184
NOFCF,17.860000610351562
NORD,4.0
NPHC,9.999999747378752e-05
NPRFF,0.1400000005960464
NRDMF,0.2669999897480011
NRHI,0.1059999987483024
NRIS,0.1476799994707107
NROM,0.6299999952316284
NRRSF,0.7200000286102295
NRSAX,12.420000076293944
NSARO,77.08999633789062
NSFDF,0.2800000011920929
NSTM,0.0099999997764825
NSURF,0.1544999927282333
NTPIF,4.5
NTRR,0.0001999999949475
NTTYY,26.600000381469727
NULGF,0.2329999953508377
NUMD,0.0243999995291233
NUVR,17.200000762939453
NVSGF,0.0299999993294477
NVVE,1.284999966621399
NWBO,0.1700000017881393
NWPG,0.0160000007599592
NWPP,4.739999771118164
NXMH,0.0074000000022351
NXNT,0.8799999952316284
NXPGY,0.5649999976158142
NYMXF,0.0003000000142492
OAKC,42.0
OAKV,19.825000762939453
OBNB,11.924799919128418
OBNK,0.6000000238418579
OBULF,0.264299988746643
OCEA,0.001700000022538
OCGSF,0.2800000011920929
OCLN,0.0005000000237487
ODYY,0.0099999997764825
OKMN,0.0299999993294477
OMCC,4.5
OMQS,0.1199000030755996
OMTK,0.0099999997764825
ONAR,0.0059000002220273
ONEI,0.1949999928474426
ONMDW,0.0300999991595745
ONWRY,2.6700000762939453
ORESF,0.0608999989926815
ORIB,3.0
ORISF,0.5
ORNJY,2.990000009536743
ORRCF,0.3907000124454498
OSBK,53.20750045776367
OSOPF,0.0007999999797903
OSRH,0.1169999986886978
OST,1.6950000524520874
OTLC,0.0299999993294477
OVTZ,0.0299999993294477
OWPC,0.0010000000474974
OYCG,0.3000000119209289
OZSC,0.0219999998807907
OZVN,2.5
PALX,16.049999237060547
PAYD,2.388000011444092
PBMLF,1.968000054359436
PCSV,1.4199999570846558
PEXZF,0.1700000017881393
PFBX,23.100000381469727
PFHO,1.0
PGOL,0.0568999983370304
PGZFF,0.1362999975681305
PHCI,2.5
PLSH,0.0923200026154518
PMMCF,0.9100000262260436
PREJF,15.710000038146973
PRKA,41.0
PRKR,0.1000000014901161
PSPX,1.0
PTHRF,0.1800000071525573
PTOS,0.0099999997764825
RITE,0.00179999996908
SHMP,0.0003000000142492
SONG,0.0003000000142492
YGMZF,0.003000000026077
AGQ,89.30000305175781
BIOM,0.449999988079071
NZAUF,0.9190000295639038
PAXH,0.2199999988079071
PBSV,0.5400000214576721
PETV,0.6800000071525574
PHNMF,0.3199999928474426
PMFAX,10.010000228881836
PNYG,0.0907500013709068
PRIF-PD,24.600000381469727
PRSI,6.860000133514404
